etanolhidratado,ac,Prophet,0.3639138970701581,81.81818181818181,40.72097579530517,0.926323159541247,504.57342698703815,491.77645322878334,500.22524739588175,515.4275309672454,537.2015284303271,548.4588154043068,569.8284243942661,576.6394144909539,540.3874843379197,578.519625246333,513.263523615881,466.14331176567254
etanolhidratado,al,Prophet,0.13934617198397603,36.36363636363637,-3.0376643073035705,0.4335898114363092,5989.356348013408,5571.4940577168145,5462.100967533129,5742.17622147705,5859.322833810534,5856.485895167617,6058.204906652946,6241.937143575462,5968.637712413493,6818.0167791356835,6312.090111820783,5520.459316084803
etanolhidratado,am,Prophet,0.15614832411115762,90.9090909090909,15.864725190988732,0.5871700174100256,12407.222318033022,12090.42365375915,12200.882762562705,12188.757019887958,12307.461489044585,12875.190535341815,12634.0480964298,13074.943036808156,12628.841476958321,13089.513095294675,11392.929283773305,11685.595830623246
etanolhidratado,ap,Prophet,0.3677818178956947,81.81818181818181,44.2647604345982,0.7869749853350279,24.04756064483205,22.706545823415336,24.98173830884099,23.841995684882693,25.088328334208832,25.95453454030076,27.279593270216758,27.946206333342943,26.326417377894224,27.82361222182557,25.156536295326603,22.1904313187777
etanolhidratado,ba,Prophet,0.16734398340886303,54.54545454545455,5.926609013357467,0.5868333277800675,40692.425908197205,37819.87255728246,38530.039109228615,39481.56895093452,39779.197731784996,38906.511745068514,40280.86669305365,42182.77841328822,39777.515267445,45558.926428847204,44073.246540072105,39055.78588048474
etanolhidratado,ce,Prophet,0.20236600752775338,54.54545454545455,22.867975791092828,0.6819396754208179,10604.07765132203,10025.471360414256,10361.85185820087,10528.750539123681,11071.542648345072,10846.967925992356,10805.213447255945,11249.123761680947,10818.848857428517,12439.413321954533,11427.065439945884,10038.781032539524
etanolhidratado,df,Prophet,0.5271499228678336,63.63636363636363,59.3184200720863,0.9759903824974676,7971.360822156064,7318.690440335206,7827.699625132654,7706.637923460697,8028.754920380134,8692.107318617529,8661.89934636122,8954.733803209372,8238.620825343909,9044.171212627702,6151.696326180677,6753.806058097726
etanolhidratado,es,Prophet,0.31908199484257105,63.63636363636363,46.86589500954677,0.7586145791003154,3949.0129604315757,3475.186239809397,3425.2765631682314,3488.326720747315,4027.523391069343,3937.96858779076,4004.691413323271,4321.599655473126,3827.8737801917077,4960.883343196397,4552.205651091742,3793.839974056656
etanolhidratado,go,Prophet,0.1339136332495761,81.81818181818181,0.16156059316014348,0.5989329257069684,118167.46513788737,115470.63670736345,118966.86239642868,118731.46156807004,123734.63584203566,122756.36007087941,124949.26178904399,126585.71078968924,120518.0558054801,129562.12571341054,118352.56766947621,112806.40957476372
etanolhidratado,ma,Prophet,0.24380642191493004,54.54545454545455,-10.55471097530296,0.43307346271597397,4208.843086535821,3838.9867735854536,3856.6061915815185,4074.5686114742966,4563.688289882661,4603.827335189693,4480.133993259784,4902.323217991187,4599.978750182106,5166.543101167248,4720.391442490976,3875.890818849232
etanolhidratado,mg,Prophet,0.21708010757378618,81.81818181818181,-3.4407928456968633,0.572161332769905,169670.9856502447,168440.19011739697,172401.35534310286,173548.68365861746,184630.6083669559,181131.30618983012,181766.80521355922,187228.8386557061,171694.94710387592,202971.78583218227,175355.8450203471,161177.47379191345
etanolhidratado,ms,Prophet,0.301755693889142,81.81818181818181,28.23188450039248,0.7568380742535057,13828.396417055033,13381.48372568433,13297.71713712118,13030.422702742608,14561.743982712187,14125.044954764246,14605.761307856108,15468.49233976964,13851.929241650603,16652.149414958447,14091.094983899766,12680.493378310151
etanolhidratado,mt,Prophet,0.10239770180350755,90.9090909090909,10.048804736194903,0.7035625733915054,73650.11156939121,71189.11414350166,71953.36704167494,71280.81406435173,74757.3996351851,76198.6902069021,75278.62066969708,77136.73061611173,75118.19702431632,79208.94047700142,72608.19538991821,70072.5655832112
etanolhidratado,pa,Prophet,0.25835978815381194,54.54545454545455,30.29240437835778,0.7432914730729347,3478.6219901143027,3213.833853751585,3413.551863241919,3362.6732937194706,3584.1681299336406,3487.581765260779,3632.5696886878536,3735.6878876820674,3530.3764670645696,3979.5687515238706,3490.086153519369,3187.9508870583695
etanolhidratado,pb,Prophet,0.1771164787625857,90.9090909090909,4.001773398156301,0.457809668246342,11899.37823971205,10684.204983435104,10362.053692673915,11063.543030729983,10591.51390255346,10985.267718667832,11271.159495039705,11913.845618926844,11270.596367880047,14003.149309083656,12836.67851217916,10934.141309893534
etanolhidratado,pe,Prophet,0.18461680387253412,72.72727272727273,4.2634826791414895,0.5317301709202374,19948.00597186943,18886.56490258089,19284.028722425304,19374.99432971501,18574.602483284736,18597.680844350118,18673.310259425492,19526.0368199866,18299.195447794413,22270.97478401031,19687.829766000235,18469.31226664186
etanolhidratado,pi,Prophet,0.411778171383278,72.72727272727273,-37.88678427248484,0.9803046696784766,6971.536698158112,6560.852792391142,6851.388021779228,6931.461752844797,7515.435736798702,7570.21046926606,7566.308221748797,7954.414321339866,7456.614495783127,8847.656025456696,7978.824917022673,6474.562003358246
etanolhidratado,pr,Prophet,0.2024666894344477,54.54545454545455,13.029154968960466,0.6665700970950638,72968.1979965483,71295.71569156527,72103.83460365368,71367.88006441045,74928.30609991676,74364.03282625502,74684.21627355985,78600.93927494483,74270.93532368643,86155.87157457734,70232.36532713157,66477.34141086142
etanolhidratado,rj,Prophet,0.22406467979426348,81.81818181818181,26.87914667498294,0.8609983665237368,48282.918181437606,47429.19454674024,47458.59634549555,47650.79583976565,48395.251672238956,48999.7224913628,48952.14173836281,49942.23256606965,48704.329931796594,50966.72715987128,48455.17510858343,47030.951960171675
etanolhidratado,rn,Prophet,0.24259947244399763,63.63636363636363,-17.394708888367514,0.6571975915049053,5689.9156243876705,5229.173800371047,5221.949714394811,5183.062381879812,5406.5581004903615,5549.173207513384,5582.642669053445,5963.09934983443,5634.203479014045,6919.096400289604,6130.970648426605,5361.917307625349
etanolhidratado,ro,Prophet,0.3326609232045789,90.9090909090909,39.51445388211359,0.7697976078044138,716.338018276505,681.6587501200352,729.5248600103015,708.2833286086214,780.9611647473923,789.8665725876201,810.3751943557331,857.036222292285,788.0476946249544,928.7084606575987,732.4782237247222,667.6181894220013
etanolhidratado,rr,Prophet,0.23425858973553604,54.54545454545455,25.631624136624815,0.7700593894699092,222.85722392963584,214.56837641537052,219.8788900636732,227.42390346817896,207.92260221406545,208.63623961121684,219.79910476283138,226.8397892565083,223.81189061632622,251.13953592913344,214.7231626361993,204.35963152354032
etanolhidratado,rs,Prophet,0.4475689274185948,54.54545454545455,53.118034889774556,1.0187241117247605,2621.4325279002796,2478.846803141771,2607.3415744706926,2601.206587381506,2665.20299638811,2679.86136999533,2694.366131115754,2753.311358269592,2673.768397952702,2991.2808897889586,2676.461136719002,2479.2736145737617
etanolhidratado,sc,Prophet,0.4755921040785342,54.54545454545455,57.32807310426923,0.9960472686826665,4524.70023778094,4385.119592559835,4296.168585725667,4293.7329837951775,4607.261620948788,4545.608658542574,4795.951648033733,4991.347856841513,4776.052046444512,5572.1089516656,4979.329220819046,4436.5675241578565
etanolhidratado,se,Prophet,0.1503631855588464,45.45454545454545,8.259023477606274,0.4150420520448207,2903.5161984824535,2561.5806121682726,2621.043812609698,2733.905939073467,2573.791282894556,2704.1138408140837,2875.9035157868093,3223.71190140194,2969.162526369552,3864.7413958824145,3390.4283672971333,2740.8793294866205
etanolhidratado,sp,Prophet,0.09042581120558159,72.72727272727273,2.595103539558431,0.6417579076646514,687271.5202291588,675925.369840058,691423.552360458,680990.8909961944,693907.1569094756,714089.5185442698,713832.122007887,731532.1371691644,689838.7031001584,754827.4226637327,666608.3319495927,649754.741996181
